Java HotSpot(TM) 64-Bit Server VM (25.0-b) for bsd-amd64 JRE (1.8.0), built on Mar 12 2024 12:13:12 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
2025-09-30T23:51:07.112+0400: [GC (Allocation Failure) 364M->409M(4096M), 0.047 secs]
2025-09-30T23:51:07.619+0400: [GC (Allocation Failure) 394M->409M(4096M), 0.010 secs]
2025-09-30T23:51:08.129+0400: [GC (Allocation Failure) 401M->409M(4096M), 0.097 secs]
2025-09-30T23:51:09.139+0400: [GC (Allocation Failure) 367M->409M(4096M), 0.038 secs]
2025-09-30T23:51:10.152+0400: [Full GC (System.gc()) 427M->409M(4096M), 0.497 secs]
2025-09-30T23:51:10.152+0400: [GC (Allocation Failure) 427M->409M(4096M), 0.008 secs]
2025-09-30T23:51:10.169+0400: [System.gc() (Allocation Failure) 427M->322M(4096M), 0.016 secs]
2025-09-30T23:51:11.185+0400: [GC (Allocation Failure) 381M->409M(4096M), 0.016 secs]
2025-09-30T23:51:12.198+0400: [GC (Allocation Failure) 443M->409M(4096M), 0.027 secs]
2025-09-30T23:51:12.709+0400: [GC (Allocation Failure) 473M->409M(4096M), 0.011 secs]
2025-09-30T23:51:13.219+0400: [Full GC (System.gc()) 503M->409M(4096M), 0.255 secs]
2025-09-30T23:51:14.233+0400: [GC (Allocation Failure) 565M->483M(4096M), 0.046 secs]
2025-09-30T23:51:15.249+0400: [GC (Allocation Failure) 539M->409M(4096M), 0.012 secs]
2025-09-30T23:51:15.250+0400: [GC (Allocation Failure) 539M->488M(4096M), 0.046 secs]
2025-09-30T23:51:16.260+0400: [GC (Allocation Failure) 601M->533M(4096M), 0.011 secs]
2025-09-30T23:51:17.276+0400: [Full GC (System.gc()) 513M->409M(4096M), 0.476 secs]
2025-09-30T23:51:17.783+0400: [GC (Allocation Failure) 543M->515M(4096M), 0.022 secs]
2025-09-30T23:51:17.800+0400: [System.gc() (Allocation Failure) 543M->472M(4096M), 0.017 secs]
2025-09-30T23:51:18.309+0400: [GC (Allocation Failure) 503M->466M(4096M), 0.007 secs]
2025-09-30T23:51:19.314+0400: [GC (Allocation Failure) 561M->438M(4096M), 0.074 secs]
2025-09-30T23:51:20.326+0400: [GC (Allocation Failure) 623M->577M(4096M), 0.023 secs]
2025-09-30T23:51:20.327+0400: [Full GC (System.gc()) 623M->409M(4096M), 0.306 secs]
2025-09-30T23:51:21.343+0400: [GC (Allocation Failure) 683M->610M(4096M), 0.096 secs]
2025-09-30T23:51:22.355+0400: [GC (Allocation Failure) 743M->682M(4096M), 0.031 secs]
2025-09-30T23:51:22.864+0400: [GC (Allocation Failure) 773M->674M(4096M), 0.010 secs]
2025-09-30T23:51:23.369+0400: [GC (Allocation Failure) 805M->695M(4096M), 0.019 secs]
2025-09-30T23:51:24.379+0400: [Full GC (System.gc()) 734M->409M(4096M), 0.230 secs]
2025-09-30T23:51:25.391+0400: [GC (Allocation Failure) 794M->676M(4096M), 0.011 secs]
2025-09-30T23:51:25.392+0400: [GC (Allocation Failure) 794M->608M(4096M), 0.050 secs]
2025-09-30T23:51:25.408+0400: [System.gc() (Allocation Failure) 794M->622M(4096M), 0.016 secs]
2025-09-30T23:51:26.418+0400: [GC (Allocation Failure) 680M->628M(4096M), 0.024 secs]
2025-09-30T23:51:27.422+0400: [GC (Allocation Failure) 742M->676M(4096M), 0.040 secs]
2025-09-30T23:51:27.928+0400: [Full GC (System.gc()) 772M->574M(4096M), 0.106 secs]
2025-09-30T23:51:28.435+0400: [GC (Allocation Failure) 802M->748M(4096M), 0.002 secs]
2025-09-30T23:51:29.461+0400: [GC (Allocation Failure) 862M->800M(4096M), 0.040 secs]
2025-09-30T23:51:30.476+0400: [GC (Allocation Failure) 924M->809M(4096M), 0.058 secs]
2025-09-30T23:51:30.476+0400: [GC (Allocation Failure) 924M->862M(4096M), 0.013 secs]
2025-09-30T23:51:31.493+0400: [Full GC (System.gc()) 984M->521M(4096M), 0.452 secs]
2025-09-30T23:51:32.504+0400: [GC (Allocation Failure) 1044M->933M(4096M), 0.097 secs]
2025-09-30T23:51:33.009+0400: [GC (Allocation Failure) 1074M->940M(4096M), 0.036 secs]
2025-09-30T23:51:33.029+0400: [System.gc() (Allocation Failure) 1074M->772M(4096M), 0.017 secs]
2025-09-30T23:51:33.538+0400: [GC (Allocation Failure) 802M->760M(4096M), 0.013 secs]
2025-09-30T23:51:34.547+0400: [GC (Allocation Failure) 862M->732M(4096M), 0.063 secs]
2025-09-30T23:51:35.564+0400: [Full GC (System.gc()) 922M->409M(4096M), 0.141 secs]
2025-09-30T23:51:35.565+0400: [GC (Allocation Failure) 922M->872M(4096M), 0.033 secs]
2025-09-30T23:51:36.580+0400: [GC (Allocation Failure) 982M->706M(4096M), 0.039 secs]
2025-09-30T23:51:37.592+0400: [GC (Allocation Failure) 1042M->950M(4096M), 0.009 secs]
2025-09-30T23:51:38.100+0400: [GC (Allocation Failure) 1072M->943M(4096M), 0.044 secs]
2025-09-30T23:51:38.609+0400: [Full GC (System.gc()) 1104M->734M(4096M), 0.384 secs]
2025-09-30T23:51:39.620+0400: [GC (Allocation Failure) 1164M->1007M(4096M), 0.033 secs]
2025-09-30T23:51:40.636+0400: [GC (Allocation Failure) 1224M->1146M(4096M), 0.030 secs]
2025-09-30T23:51:40.636+0400: [GC (Allocation Failure) 1224M->878M(4096M), 0.091 secs]
2025-09-30T23:51:40.646+0400: [System.gc() (Allocation Failure) 1224M->922M(4096M), 0.010 secs]
2025-09-30T23:51:41.662+0400: [GC (Allocation Failure) 979M->848M(4096M), 0.037 secs]
2025-09-30T23:51:42.680+0400: [Full GC (System.gc()) 1041M->668M(4096M), 0.425 secs]
2025-09-30T23:51:43.184+0400: [GC (Allocation Failure) 1071M->924M(4096M), 0.026 secs]
2025-09-30T23:51:43.690+0400: [GC (Allocation Failure) 1101M->963M(4096M), 0.032 secs]
2025-09-30T23:51:44.704+0400: [GC (Allocation Failure) 1163M->1060M(4096M), 0.035 secs]
2025-09-30T23:51:45.717+0400: [GC (Allocation Failure) 1223M->1085M(4096M), 0.023 secs]
2025-09-30T23:51:45.728+0400: [Full GC (System.gc()) 1223M->774M(4096M), 0.211 secs]
2025-09-30T23:51:46.741+0400: [GC (Allocation Failure) 1283M->1099M(4096M), 0.020 secs]
2025-09-30T23:51:47.759+0400: [GC (Allocation Failure) 1345M->1166M(4096M), 0.091 secs]
2025-09-30T23:51:48.268+0400: [GC (Allocation Failure) 1377M->1197M(4096M), 0.027 secs]
2025-09-30T23:51:48.286+0400: [System.gc() (Allocation Failure) 1377M->1072M(4096M), 0.018 secs]
2025-09-30T23:51:48.795+0400: [GC (Allocation Failure) 1103M->1044M(4096M), 0.003 secs]
2025-09-30T23:51:49.808+0400: [Full GC (System.gc()) 1161M->706M(4096M), 0.286 secs]
2025-09-30T23:51:50.819+0400: [GC (Allocation Failure) 1223M->1152M(4096M), 0.037 secs]
2025-09-30T23:51:50.820+0400: [GC (Allocation Failure) 1223M->1151M(4096M), 0.038 secs]
2025-09-30T23:51:51.833+0400: [GC (Allocation Failure) 1283M->969M(4096M), 0.065 secs]
2025-09-30T23:51:52.843+0400: [GC (Allocation Failure) 1345M->1211M(4096M), 0.013 secs]
2025-09-30T23:51:53.351+0400: [Full GC (System.gc()) 1375M->570M(4096M), 0.306 secs]
2025-09-30T23:51:53.860+0400: [GC (Allocation Failure) 1405M->1168M(4096M), 0.011 secs]
2025-09-30T23:51:54.870+0400: [GC (Allocation Failure) 1467M->1378M(4096M), 0.006 secs]
2025-09-30T23:51:55.885+0400: [GC (Allocation Failure) 1527M->1328M(4096M), 0.036 secs]
2025-09-30T23:51:55.886+0400: [GC (Allocation Failure) 1527M->1341M(4096M), 0.023 secs]
2025-09-30T23:51:55.902+0400: [System.gc() (Allocation Failure) 1527M->1222M(4096M), 0.016 secs]
2025-09-30T23:51:56.923+0400: [Full GC (System.gc()) 1281M->409M(4096M), 0.369 secs]
2025-09-30T23:51:57.940+0400: [GC (Allocation Failure) 1343M->1182M(4096M), 0.030 secs]
2025-09-30T23:51:58.448+0400: [GC (Allocation Failure) 1373M->1041M(4096M), 0.010 secs]
2025-09-30T23:51:58.961+0400: [GC (Allocation Failure) 1403M->1249M(4096M), 0.025 secs]
2025-09-30T23:51:59.972+0400: [GC (Allocation Failure) 1465M->1330M(4096M), 0.002 secs]
2025-09-30T23:52:00.987+0400: [Full GC (System.gc()) 1525M->1007M(4096M), 0.296 secs]
2025-09-30T23:52:00.987+0400: [GC (Allocation Failure) 1525M->1423M(4096M), 0.028 secs]
2025-09-30T23:52:02.009+0400: [GC (Allocation Failure) 1585M->1500M(4096M), 0.035 secs]
2025-09-30T23:52:03.030+0400: [GC (Concurrent Cycle) 1647M->732M(4096M), 0.050 secs]
2025-09-30T23:52:03.031+0400: [GC (Allocation Failure) 1647M->1538M(4096M), 0.019 secs]
2025-09-30T23:52:03.538+0400: [Full GC (System.gc()) 1677M->889M(4096M), 0.378 secs]
2025-09-30T23:52:03.554+0400: [System.gc() (Allocation Failure) 1677M->1372M(4096M), 0.016 secs]
2025-09-30T23:52:04.065+0400: [GC (Allocation Failure) 1403M->1194M(4096M), 0.073 secs]
2025-09-30T23:52:05.078+0400: [GC (Allocation Failure) 1461M->1246M(4096M), 0.011 secs]
2025-09-30T23:52:06.085+0400: [GC (Allocation Failure) 1523M->1320M(4096M), 0.046 secs]
2025-09-30T23:52:06.085+0400: [GC (Allocation Failure) 1523M->1284M(4096M), 0.087 secs]
2025-09-30T23:52:07.094+0400: [Full GC (System.gc()) 1583M->516M(4096M), 0.164 secs]
2025-09-30T23:52:08.110+0400: [GC (Allocation Failure) 1645M->1462M(4096M), 0.049 secs]
2025-09-30T23:52:08.110+0400: [GC (Concurrent Cycle) 1645M->558M(4096M), 0.143 secs]
2025-09-30T23:52:08.615+0400: [GC (Allocation Failure) 1675M->1482M(4096M), 0.008 secs]
2025-09-30T23:52:09.120+0400: [GC (Allocation Failure) 1705M->1458M(4096M), 0.031 secs]
2025-09-30T23:52:09.121+0400: [GC (Concurrent Cycle) 1705M->981M(4096M), 0.050 secs]
2025-09-30T23:52:09.630+0400: [GC (Allocation Failure) 1735M->1574M(4096M), 0.003 secs]
2025-09-30T23:52:10.137+0400: [GC (Allocation Failure) 1765M->1560M(4096M), 0.034 secs]
2025-09-30T23:52:10.138+0400: [GC (Concurrent Cycle) 1765M->974M(4096M), 0.164 secs]
2025-09-30T23:52:10.647+0400: [GC (Allocation Failure) 1797M->1603M(4096M), 0.023 secs]
2025-09-30T23:52:11.157+0400: [Full GC (System.gc()) 1827M->1154M(4096M), 0.428 secs]
2025-09-30T23:52:11.158+0400: [GC (Concurrent Cycle) 1827M->705M(4096M), 0.153 secs]
2025-09-30T23:52:11.173+0400: [System.gc() (Allocation Failure) 1827M->1522M(4096M), 0.015 secs]
2025-09-30T23:52:12.185+0400: [GC (Allocation Failure) 1581M->1381M(4096M), 0.008 secs]
2025-09-30T23:52:13.203+0400: [GC (Allocation Failure) 1643M->1531M(4096M), 0.004 secs]
2025-09-30T23:52:13.204+0400: [GC (Concurrent Cycle) 1643M->967M(4096M), 0.060 secs]
2025-09-30T23:52:13.714+0400: [Full GC (System.gc()) 1673M->979M(4096M), 0.360 secs]
2025-09-30T23:52:14.227+0400: [GC (Allocation Failure) 1703M->1600M(4096M), 0.042 secs]
2025-09-30T23:52:14.227+0400: [GC (Concurrent Cycle) 1703M->783M(4096M), 0.078 secs]
2025-09-30T23:52:14.737+0400: [GC (Allocation Failure) 1735M->1590M(4096M), 0.045 secs]
2025-09-30T23:52:15.246+0400: [GC (Allocation Failure) 1765M->1641M(4096M), 0.044 secs]
2025-09-30T23:52:15.247+0400: [GC (Concurrent Cycle) 1765M->605M(4096M), 0.050 secs]
2025-09-30T23:52:15.756+0400: [GC (Allocation Failure) 1795M->1679M(4096M), 0.014 secs]
2025-09-30T23:52:16.266+0400: [GC (Allocation Failure) 1825M->1632M(4096M), 0.044 secs]
2025-09-30T23:52:16.267+0400: [GC (Concurrent Cycle) 1825M->1074M(4096M), 0.083 secs]
2025-09-30T23:52:16.775+0400: [GC (Allocation Failure) 1855M->1654M(4096M), 0.044 secs]
2025-09-30T23:52:17.285+0400: [Full GC (System.gc()) 1887M->1255M(4096M), 0.125 secs]
2025-09-30T23:52:17.286+0400: [GC (Concurrent Cycle) 1887M->1238M(4096M), 0.099 secs]
2025-09-30T23:52:17.796+0400: [GC (Allocation Failure) 1917M->1687M(4096M), 0.019 secs]
2025-09-30T23:52:18.302+0400: [GC (Allocation Failure) 1947M->1840M(4096M), 0.032 secs]
2025-09-30T23:52:18.303+0400: [GC (Concurrent Cycle) 1947M->1221M(4096M), 0.199 secs]
2025-09-30T23:52:18.813+0400: [Full GC (System.gc()) 1977M->1228M(4096M), 0.291 secs]
2025-09-30T23:52:18.832+0400: [System.gc() (Allocation Failure) 1977M->1672M(4096M), 0.019 secs]
2025-09-30T23:52:19.340+0400: [GC (Allocation Failure) 1702M->1541M(4096M), 0.041 secs]
2025-09-30T23:52:19.341+0400: [GC (Concurrent Cycle) 1702M->865M(4096M), 0.184 secs]
2025-09-30T23:52:19.848+0400: [GC (Allocation Failure) 1731M->1528M(4096M), 0.048 secs]
2025-09-30T23:52:20.351+0400: [GC (Allocation Failure) 1761M->1513M(4096M), 0.030 secs]
2025-09-30T23:52:20.351+0400: [GC (Concurrent Cycle) 1761M->732M(4096M), 0.050 secs]
2025-09-30T23:52:20.858+0400: [GC (Allocation Failure) 1791M->1679M(4096M), 0.012 secs]
2025-09-30T23:52:21.363+0400: [GC (Allocation Failure) 1823M->1724M(4096M), 0.036 secs]
2025-09-30T23:52:21.364+0400: [GC (Concurrent Cycle) 1823M->626M(4096M), 0.178 secs]
2025-09-30T23:52:21.865+0400: [GC (Allocation Failure) 1853M->1716M(4096M), 0.006 secs]
2025-09-30T23:52:22.371+0400: [Full GC (System.gc()) 1883M->1336M(4096M), 0.315 secs]
2025-09-30T23:52:22.372+0400: [GC (Concurrent Cycle) 1883M->1103M(4096M), 0.116 secs]
2025-09-30T23:52:22.879+0400: [GC (Allocation Failure) 1913M->1808M(4096M), 0.007 secs]
2025-09-30T23:52:23.387+0400: [GC (Allocation Failure) 1945M->1676M(4096M), 0.024 secs]
2025-09-30T23:52:23.388+0400: [GC (Concurrent Cycle) 1945M->914M(4096M), 0.134 secs]
2025-09-30T23:52:23.892+0400: [Full GC (System.gc()) 1975M->1068M(4096M), 0.100 secs]
2025-09-30T23:52:24.401+0400: [GC (Allocation Failure) 2005M->1839M(4096M), 0.017 secs]
2025-09-30T23:52:24.402+0400: [GC (Concurrent Cycle) 2005M->1064M(4096M), 0.056 secs]
2025-09-30T23:52:24.909+0400: [GC (Allocation Failure) 2035M->1826M(4096M), 0.036 secs]
2025-09-30T23:52:25.418+0400: [GC (Allocation Failure) 2065M->1923M(4096M), 0.019 secs]
2025-09-30T23:52:25.419+0400: [GC (Concurrent Cycle) 2065M->1069M(4096M), 0.199 secs]
2025-09-30T23:52:25.929+0400: [GC (Allocation Failure) 2095M->1791M(4096M), 0.021 secs]
2025-09-30T23:52:26.441+0400: [GC (Allocation Failure) 2127M->1852M(4096M), 0.028 secs]
2025-09-30T23:52:26.441+0400: [GC (Concurrent Cycle) 2127M->1070M(4096M), 0.199 secs]
2025-09-30T23:52:26.460+0400: [System.gc() (Allocation Failure) 2127M->1822M(4096M), 0.017 secs]
2025-09-30T23:52:26.971+0400: [GC (Allocation Failure) 1853M->1578M(4096M), 0.013 secs]
2025-09-30T23:52:27.478+0400: [Full GC (System.gc()) 1882M->768M(4096M), 0.302 secs]
2025-09-30T23:52:27.479+0400: [GC (Concurrent Cycle) 1882M->1154M(4096M), 0.050 secs]
2025-09-30T23:52:27.985+0400: [GC (Allocation Failure) 1912M->1702M(4096M), 0.002 secs]
2025-09-30T23:52:28.491+0400: [GC (Allocation Failure) 1942M->1706M(4096M), 0.019 secs]
2025-09-30T23:52:28.492+0400: [GC (Concurrent Cycle) 1942M->779M(4096M), 0.195 secs]
2025-09-30T23:52:28.997+0400: [Full GC (System.gc()) 1974M->867M(4096M), 0.420 secs]
2025-09-30T23:52:29.502+0400: [GC (Allocation Failure) 2004M->1884M(4096M), 0.020 secs]
2025-09-30T23:52:29.503+0400: [GC (Concurrent Cycle) 2004M->943M(4096M), 0.074 secs]
2025-09-30T23:52:30.010+0400: [GC (Allocation Failure) 2034M->1751M(4096M), 0.008 secs]
2025-09-30T23:52:30.518+0400: [GC (Allocation Failure) 2064M->1763M(4096M), 0.002 secs]
2025-09-30T23:52:30.519+0400: [GC (Concurrent Cycle) 2064M->1026M(4096M), 0.063 secs]
2025-09-30T23:52:31.027+0400: [GC (Allocation Failure) 2094M->1884M(4096M), 0.036 secs]
2025-09-30T23:52:31.532+0400: [GC (Allocation Failure) 2126M->1969M(4096M), 0.023 secs]
2025-09-30T23:52:31.533+0400: [GC (Concurrent Cycle) 2126M->1119M(4096M), 0.196 secs]
2025-09-30T23:52:32.040+0400: [GC (Allocation Failure) 2156M->1976M(4096M), 0.045 secs]
2025-09-30T23:52:32.549+0400: [Full GC (System.gc()) 2186M->836M(4096M), 0.447 secs]
2025-09-30T23:52:32.550+0400: [GC (Concurrent Cycle) 2186M->749M(4096M), 0.198 secs]
2025-09-30T23:52:33.054+0400: [GC (Allocation Failure) 2218M->2065M(4096M), 0.007 secs]
2025-09-30T23:52:33.562+0400: [GC (Allocation Failure) 2248M->1924M(4096M), 0.040 secs]
2025-09-30T23:52:33.564+0400: [GC (Concurrent Cycle) 2248M->1144M(4096M), 0.050 secs]
2025-09-30T23:52:34.072+0400: [Full GC (System.gc()) 2278M->1294M(4096M), 0.308 secs]
2025-09-30T23:52:34.090+0400: [System.gc() (Allocation Failure) 2278M->1972M(4096M), 0.018 secs]
2025-09-30T23:52:34.602+0400: [GC (Allocation Failure) 2003M->1780M(4096M), 0.049 secs]
2025-09-30T23:52:34.603+0400: [GC (Concurrent Cycle) 2003M->1015M(4096M), 0.166 secs]
2025-09-30T23:52:35.110+0400: [GC (Allocation Failure) 2031M->1810M(4096M), 0.008 secs]
2025-09-30T23:52:35.616+0400: [GC (Allocation Failure) 2063M->1873M(4096M), 0.030 secs]
2025-09-30T23:52:35.617+0400: [GC (Concurrent Cycle) 2063M->942M(4096M), 0.152 secs]
2025-09-30T23:52:36.123+0400: [GC (Allocation Failure) 2093M->1950M(4096M), 0.040 secs]
2025-09-30T23:52:36.630+0400: [GC (Allocation Failure) 2123M->1822M(4096M), 0.033 secs]
2025-09-30T23:52:36.631+0400: [GC (Concurrent Cycle) 2123M->1326M(4096M), 0.104 secs]
2025-09-30T23:52:37.133+0400: [GC (Allocation Failure) 2153M->1870M(4096M), 0.005 secs]
2025-09-30T23:52:37.635+0400: [Full GC (System.gc()) 2185M->1432M(4096M), 0.201 secs]
2025-09-30T23:52:37.635+0400: [GC (Concurrent Cycle) 2185M->985M(4096M), 0.115 secs]
2025-09-30T23:52:38.144+0400: [GC (Allocation Failure) 2215M->2071M(4096M), 0.027 secs]
2025-09-30T23:52:38.654+0400: [GC (Allocation Failure) 2245M->2087M(4096M), 0.025 secs]
2025-09-30T23:52:38.655+0400: [GC (Concurrent Cycle) 2245M->1335M(4096M), 0.050 secs]
2025-09-30T23:52:39.163+0400: [Full GC (System.gc()) 2277M->1410M(4096M), 0.198 secs]
2025-09-30T23:52:39.674+0400: [GC (Allocation Failure) 2307M->1979M(4096M), 0.019 secs]
2025-09-30T23:52:39.675+0400: [GC (Concurrent Cycle) 2307M->797M(4096M), 0.147 secs]
2025-09-30T23:52:40.184+0400: [GC (Allocation Failure) 2337M->2134M(4096M), 0.003 secs]
2025-09-30T23:52:40.699+0400: [GC (Allocation Failure) 2369M->2208M(4096M), 0.030 secs]
2025-09-30T23:52:40.699+0400: [GC (Concurrent Cycle) 2369M->1554M(4096M), 0.142 secs]
2025-09-30T23:52:41.214+0400: [GC (Allocation Failure) 2399M->2199M(4096M), 0.040 secs]
2025-09-30T23:52:41.720+0400: [GC (Allocation Failure) 2431M->2132M(4096M), 0.027 secs]
2025-09-30T23:52:41.720+0400: [GC (Concurrent Cycle) 2431M->853M(4096M), 0.105 secs]
2025-09-30T23:52:41.739+0400: [System.gc() (Allocation Failure) 2431M->2122M(4096M), 0.019 secs]
2025-09-30T23:52:42.254+0400: [GC (Allocation Failure) 2153M->1896M(4096M), 0.049 secs]
2025-09-30T23:52:42.758+0400: [Full GC (System.gc()) 2181M->1139M(4096M), 0.185 secs]
2025-09-30T23:52:42.758+0400: [GC (Concurrent Cycle) 2181M->1312M(4096M), 0.137 secs]
2025-09-30T23:52:43.267+0400: [GC (Allocation Failure) 2213M->1944M(4096M), 0.026 secs]
2025-09-30T23:52:43.773+0400: [GC (Allocation Failure) 2243M->2085M(4096M), 0.040 secs]
2025-09-30T23:52:43.774+0400: [GC (Concurrent Cycle) 2243M->1289M(4096M), 0.198 secs]
2025-09-30T23:52:44.285+0400: [Full GC (System.gc()) 2273M->1515M(4096M), 0.304 secs]
2025-09-30T23:52:44.796+0400: [GC (Allocation Failure) 2305M->2014M(4096M), 0.025 secs]
2025-09-30T23:52:44.797+0400: [GC (Concurrent Cycle) 2305M->1064M(4096M), 0.137 secs]
2025-09-30T23:52:45.302+0400: [GC (Allocation Failure) 2335M->2176M(4096M), 0.047 secs]
2025-09-30T23:52:45.808+0400: [GC (Allocation Failure) 2365M->2131M(4096M), 0.037 secs]
2025-09-30T23:52:45.809+0400: [GC (Concurrent Cycle) 2365M->1224M(4096M), 0.152 secs]
2025-09-30T23:52:46.319+0400: [GC (Allocation Failure) 2395M->2173M(4096M), 0.023 secs]
2025-09-30T23:52:46.823+0400: [GC (Allocation Failure) 2425M->2196M(4096M), 0.045 secs]
2025-09-30T23:52:46.824+0400: [GC (Concurrent Cycle) 2425M->1460M(4096M), 0.064 secs]
2025-09-30T23:52:47.333+0400: [GC (Allocation Failure) 2457M->2331M(4096M), 0.033 secs]
2025-09-30T23:52:47.841+0400: [Full GC (System.gc()) 2487M->1265M(4096M), 0.442 secs]
2025-09-30T23:52:47.841+0400: [GC (Concurrent Cycle) 2487M->1288M(4096M), 0.199 secs]
2025-09-30T23:52:48.351+0400: [GC (Allocation Failure) 2519M->2333M(4096M), 0.035 secs]
2025-09-30T23:52:48.859+0400: [GC (Allocation Failure) 2549M->2190M(4096M), 0.007 secs]
2025-09-30T23:52:48.859+0400: [GC (Concurrent Cycle) 2549M->1239M(4096M), 0.050 secs]
2025-09-30T23:52:49.366+0400: [Full GC (System.gc()) 2579M->1248M(4096M), 0.220 secs]
2025-09-30T23:52:49.386+0400: [System.gc() (Allocation Failure) 2579M->2272M(4096M), 0.020 secs]
2025-09-30T23:52:49.900+0400: [GC (Allocation Failure) 2303M->2095M(4096M), 0.034 secs]
2025-09-30T23:52:49.901+0400: [GC (Concurrent Cycle) 2303M->1219M(4096M), 0.087 secs]
2025-09-30T23:52:50.410+0400: [GC (Allocation Failure) 2330M->2186M(4096M), 0.046 secs]
2025-09-30T23:52:50.912+0400: [GC (Allocation Failure) 2360M->2211M(4096M), 0.022 secs]
2025-09-30T23:52:50.913+0400: [GC (Concurrent Cycle) 2360M->979M(4096M), 0.050 secs]
2025-09-30T23:52:51.423+0400: [GC (Allocation Failure) 2390M->2110M(4096M), 0.047 secs]
2025-09-30T23:52:51.931+0400: [GC (Allocation Failure) 2422M->2122M(4096M), 0.047 secs]
2025-09-30T23:52:51.931+0400: [GC (Concurrent Cycle) 2422M->1205M(4096M), 0.112 secs]
2025-09-30T23:52:52.435+0400: [GC (Allocation Failure) 2452M->2189M(4096M), 0.010 secs]
2025-09-30T23:52:52.938+0400: [Full GC (System.gc()) 2482M->1418M(4096M), 0.494 secs]
2025-09-30T23:52:52.939+0400: [GC (Concurrent Cycle) 2482M->925M(4096M), 0.116 secs]
2025-09-30T23:52:53.446+0400: [GC (Allocation Failure) 2514M->2207M(4096M), 0.042 secs]
2025-09-30T23:52:53.955+0400: [GC (Allocation Failure) 2544M->2287M(4096M), 0.042 secs]
2025-09-30T23:52:53.955+0400: [GC (Concurrent Cycle) 2544M->1314M(4096M), 0.050 secs]
2025-09-30T23:52:54.465+0400: [Full GC (System.gc()) 2574M->884M(4096M), 0.249 secs]
2025-09-30T23:52:54.972+0400: [GC (Allocation Failure) 2606M->2371M(4096M), 0.010 secs]
2025-09-30T23:52:54.972+0400: [GC (Concurrent Cycle) 2606M->1714M(4096M), 0.050 secs]
2025-09-30T23:52:55.481+0400: [GC (Allocation Failure) 2636M->2333M(4096M), 0.016 secs]
2025-09-30T23:52:55.992+0400: [GC (Allocation Failure) 2666M->2392M(4096M), 0.024 secs]
2025-09-30T23:52:55.993+0400: [GC (Concurrent Cycle) 2666M->1351M(4096M), 0.050 secs]
2025-09-30T23:52:56.501+0400: [GC (Allocation Failure) 2696M->2512M(4096M), 0.019 secs]
2025-09-30T23:52:57.011+0400: [GC (Allocation Failure) 2726M->2405M(4096M), 0.042 secs]
2025-09-30T23:52:57.012+0400: [GC (Concurrent Cycle) 2726M->1785M(4096M), 0.050 secs]
2025-09-30T23:52:57.030+0400: [System.gc() (Allocation Failure) 2726M->2422M(4096M), 0.018 secs]
2025-09-30T23:52:57.539+0400: [GC (Allocation Failure) 2453M->2247M(4096M), 0.038 secs]
2025-09-30T23:52:58.045+0400: [Full GC (System.gc()) 2481M->1661M(4096M), 0.347 secs]
2025-09-30T23:52:58.046+0400: [GC (Concurrent Cycle) 2481M->983M(4096M), 0.050 secs]
