Java HotSpot(TM) 64-Bit Server VM (25.0-b) for bsd-amd64 JRE (1.8.0), built on Mar 12 2024 12:13:12 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
2025-09-30T23:16:52.823+0400: [GC (Allocation Failure) 365M->409M(4096M), 0.014 secs]
2025-09-30T23:16:53.327+0400: [GC (Allocation Failure) 395M->409M(4096M), 0.005 secs]
2025-09-30T23:16:53.836+0400: [GC (Allocation Failure) 425M->409M(4096M), 0.019 secs]
2025-09-30T23:16:54.849+0400: [GC (Allocation Failure) 485M->429M(4096M), 0.010 secs]
2025-09-30T23:16:55.871+0400: [Full GC (System.gc()) 547M->409M(4096M), 0.136 secs]
2025-09-30T23:16:55.871+0400: [GC (Allocation Failure) 547M->416M(4096M), 0.010 secs]
2025-09-30T23:16:55.878+0400: [System.gc() (Allocation Failure) 547M->322M(4096M), 0.007 secs]
2025-09-30T23:16:56.894+0400: [GC (Allocation Failure) 383M->409M(4096M), 0.020 secs]
2025-09-30T23:16:57.902+0400: [GC (Allocation Failure) 445M->409M(4096M), 0.010 secs]
2025-09-30T23:16:58.408+0400: [GC (Allocation Failure) 475M->422M(4096M), 0.033 secs]
2025-09-30T23:16:58.913+0400: [Full GC (System.gc()) 505M->409M(4096M), 0.138 secs]
2025-09-30T23:16:59.931+0400: [GC (Allocation Failure) 567M->525M(4096M), 0.021 secs]
2025-09-30T23:17:00.947+0400: [GC (Allocation Failure) 541M->438M(4096M), 0.013 secs]
2025-09-30T23:17:00.948+0400: [GC (Allocation Failure) 541M->510M(4096M), 0.024 secs]
2025-09-30T23:17:01.958+0400: [GC (Allocation Failure) 601M->530M(4096M), 0.024 secs]
2025-09-30T23:17:02.971+0400: [Full GC (System.gc()) 510M->409M(4096M), 0.187 secs]
2025-09-30T23:17:03.478+0400: [GC (Allocation Failure) 540M->504M(4096M), 0.024 secs]
2025-09-30T23:17:03.498+0400: [System.gc() (Allocation Failure) 540M->472M(4096M), 0.019 secs]
2025-09-30T23:17:04.008+0400: [GC (Allocation Failure) 502M->462M(4096M), 0.024 secs]
2025-09-30T23:17:05.023+0400: [GC (Allocation Failure) 560M->454M(4096M), 0.029 secs]
2025-09-30T23:17:06.036+0400: [GC (Allocation Failure) 624M->586M(4096M), 0.010 secs]
2025-09-30T23:17:06.037+0400: [Full GC (System.gc()) 624M->409M(4096M), 0.219 secs]
2025-09-30T23:17:07.048+0400: [GC (Allocation Failure) 684M->570M(4096M), 0.040 secs]
2025-09-30T23:17:08.063+0400: [GC (Allocation Failure) 744M->694M(4096M), 0.023 secs]
2025-09-30T23:17:08.570+0400: [GC (Allocation Failure) 774M->703M(4096M), 0.008 secs]
2025-09-30T23:17:09.082+0400: [GC (Allocation Failure) 804M->711M(4096M), 0.033 secs]
2025-09-30T23:17:10.100+0400: [Full GC (System.gc()) 737M->473M(4096M), 0.162 secs]
2025-09-30T23:17:11.111+0400: [GC (Allocation Failure) 797M->709M(4096M), 0.013 secs]
2025-09-30T23:17:11.112+0400: [GC (Allocation Failure) 797M->615M(4096M), 0.023 secs]
2025-09-30T23:17:11.131+0400: [System.gc() (Allocation Failure) 797M->622M(4096M), 0.018 secs]
2025-09-30T23:17:12.143+0400: [GC (Allocation Failure) 683M->598M(4096M), 0.017 secs]
2025-09-30T23:17:13.155+0400: [GC (Allocation Failure) 743M->647M(4096M), 0.007 secs]
2025-09-30T23:17:13.662+0400: [Full GC (System.gc()) 773M->495M(4096M), 0.111 secs]
2025-09-30T23:17:14.168+0400: [GC (Allocation Failure) 805M->715M(4096M), 0.010 secs]
2025-09-30T23:17:15.182+0400: [GC (Allocation Failure) 865M->799M(4096M), 0.007 secs]
2025-09-30T23:17:16.195+0400: [GC (Allocation Failure) 927M->781M(4096M), 0.048 secs]
2025-09-30T23:17:16.196+0400: [GC (Allocation Failure) 927M->798M(4096M), 0.016 secs]
2025-09-30T23:17:17.212+0400: [Full GC (System.gc()) 987M->409M(4096M), 0.208 secs]
2025-09-30T23:17:18.228+0400: [GC (Allocation Failure) 1049M->943M(4096M), 0.021 secs]
2025-09-30T23:17:18.737+0400: [GC (Allocation Failure) 1079M->1021M(4096M), 0.019 secs]
2025-09-30T23:17:18.756+0400: [System.gc() (Allocation Failure) 1079M->772M(4096M), 0.018 secs]
2025-09-30T23:17:19.269+0400: [GC (Allocation Failure) 804M->687M(4096M), 0.005 secs]
2025-09-30T23:17:20.281+0400: [GC (Allocation Failure) 864M->605M(4096M), 0.041 secs]
2025-09-30T23:17:21.305+0400: [Full GC (System.gc()) 920M->456M(4096M), 0.202 secs]
2025-09-30T23:17:21.305+0400: [GC (Allocation Failure) 920M->845M(4096M), 0.022 secs]
2025-09-30T23:17:22.326+0400: [GC (Allocation Failure) 982M->841M(4096M), 0.022 secs]
2025-09-30T23:17:23.340+0400: [GC (Allocation Failure) 1044M->911M(4096M), 0.021 secs]
2025-09-30T23:17:23.848+0400: [GC (Allocation Failure) 1074M->949M(4096M), 0.007 secs]
2025-09-30T23:17:24.355+0400: [Full GC (System.gc()) 1106M->531M(4096M), 0.292 secs]
2025-09-30T23:17:25.372+0400: [GC (Allocation Failure) 1166M->1051M(4096M), 0.016 secs]
2025-09-30T23:17:26.384+0400: [GC (Allocation Failure) 1228M->1057M(4096M), 0.019 secs]
2025-09-30T23:17:26.384+0400: [GC (Allocation Failure) 1228M->881M(4096M), 0.047 secs]
2025-09-30T23:17:26.401+0400: [System.gc() (Allocation Failure) 1228M->922M(4096M), 0.016 secs]
2025-09-30T23:17:27.423+0400: [GC (Allocation Failure) 982M->868M(4096M), 0.007 secs]
2025-09-30T23:17:28.433+0400: [Full GC (System.gc()) 1044M->781M(4096M), 0.215 secs]
2025-09-30T23:17:28.940+0400: [GC (Allocation Failure) 1076M->779M(4096M), 0.048 secs]
2025-09-30T23:17:29.446+0400: [GC (Allocation Failure) 1106M->946M(4096M), 0.024 secs]
2025-09-30T23:17:30.459+0400: [GC (Allocation Failure) 1168M->1064M(4096M), 0.013 secs]
2025-09-30T23:17:31.476+0400: [GC (Allocation Failure) 1230M->983M(4096M), 0.024 secs]
2025-09-30T23:17:31.477+0400: [Full GC (System.gc()) 1230M->722M(4096M), 0.266 secs]
2025-09-30T23:17:32.492+0400: [GC (Allocation Failure) 1290M->1163M(4096M), 0.024 secs]
2025-09-30T23:17:33.512+0400: [GC (Allocation Failure) 1352M->966M(4096M), 0.049 secs]
2025-09-30T23:17:34.019+0400: [GC (Allocation Failure) 1382M->1220M(4096M), 0.013 secs]
2025-09-30T23:17:34.040+0400: [System.gc() (Allocation Failure) 1382M->1072M(4096M), 0.020 secs]
2025-09-30T23:17:34.560+0400: [GC (Allocation Failure) 1103M->962M(4096M), 0.017 secs]
2025-09-30T23:17:35.594+0400: [Full GC (System.gc()) 1163M->742M(4096M), 0.176 secs]
2025-09-30T23:17:36.623+0400: [GC (Allocation Failure) 1225M->1154M(4096M), 0.016 secs]
2025-09-30T23:17:36.624+0400: [GC (Allocation Failure) 1225M->1117M(4096M), 0.021 secs]
2025-09-30T23:17:37.642+0400: [GC (Allocation Failure) 1283M->989M(4096M), 0.012 secs]
2025-09-30T23:17:38.663+0400: [GC (Allocation Failure) 1345M->1191M(4096M), 0.009 secs]
2025-09-30T23:17:39.175+0400: [Full GC (System.gc()) 1375M->776M(4096M), 0.237 secs]
2025-09-30T23:17:39.684+0400: [GC (Allocation Failure) 1407M->1146M(4096M), 0.015 secs]
2025-09-30T23:17:40.704+0400: [GC (Allocation Failure) 1469M->1259M(4096M), 0.006 secs]
2025-09-30T23:17:41.720+0400: [GC (Allocation Failure) 1529M->1449M(4096M), 0.013 secs]
2025-09-30T23:17:41.721+0400: [GC (Allocation Failure) 1529M->1128M(4096M), 0.011 secs]
2025-09-30T23:17:41.738+0400: [System.gc() (Allocation Failure) 1529M->1222M(4096M), 0.016 secs]
2025-09-30T23:17:42.762+0400: [Full GC (System.gc()) 1284M->960M(4096M), 0.120 secs]
2025-09-30T23:17:43.778+0400: [GC (Allocation Failure) 1346M->1245M(4096M), 0.020 secs]
2025-09-30T23:17:44.286+0400: [GC (Allocation Failure) 1376M->1094M(4096M), 0.026 secs]
2025-09-30T23:17:44.791+0400: [GC (Allocation Failure) 1406M->1335M(4096M), 0.012 secs]
2025-09-30T23:17:45.803+0400: [GC (Allocation Failure) 1468M->1385M(4096M), 0.020 secs]
2025-09-30T23:17:46.822+0400: [Full GC (System.gc()) 1530M->857M(4096M), 0.143 secs]
2025-09-30T23:17:46.823+0400: [GC (Allocation Failure) 1530M->1314M(4096M), 0.012 secs]
2025-09-30T23:17:47.842+0400: [GC (Allocation Failure) 1592M->1500M(4096M), 0.013 secs]
2025-09-30T23:17:48.861+0400: [GC (Allocation Failure) 1654M->1482M(4096M), 0.036 secs]
2025-09-30T23:17:49.381+0400: [GC (Allocation Failure) 1684M->1486M(4096M), 0.007 secs]
2025-09-30T23:17:49.401+0400: [System.gc() (Allocation Failure) 1684M->1372M(4096M), 0.020 secs]
2025-09-30T23:17:49.918+0400: [Full GC (System.gc()) 1404M->525M(4096M), 0.146 secs]
2025-09-30T23:17:50.932+0400: [GC (Allocation Failure) 1464M->1279M(4096M), 0.031 secs]
2025-09-30T23:17:51.944+0400: [GC (Allocation Failure) 1526M->1326M(4096M), 0.014 secs]
2025-09-30T23:17:51.945+0400: [GC (Allocation Failure) 1526M->1370M(4096M), 0.010 secs]
2025-09-30T23:17:52.957+0400: [GC (Allocation Failure) 1586M->1123M(4096M), 0.049 secs]
2025-09-30T23:17:53.981+0400: [Full GC (System.gc()) 1648M->841M(4096M), 0.132 secs]
2025-09-30T23:17:54.491+0400: [GC (Allocation Failure) 1680M->1544M(4096M), 0.018 secs]
2025-09-30T23:17:54.999+0400: [GC (Allocation Failure) 1710M->1433M(4096M), 0.043 secs]
2025-09-30T23:17:56.013+0400: [GC (Allocation Failure) 1772M->1556M(4096M), 0.011 secs]
2025-09-30T23:17:57.029+0400: [GC (Allocation Failure) 1862M->1754M(4096M), 0.005 secs]
2025-09-30T23:17:57.030+0400: [Full GC (System.gc()) 1862M->792M(4096M), 0.269 secs]
2025-09-30T23:17:57.048+0400: [System.gc() (Allocation Failure) 1862M->1519M(4096M), 0.018 secs]
2025-09-30T23:17:58.060+0400: [GC (Allocation Failure) 1580M->1419M(4096M), 0.024 secs]
2025-09-30T23:17:59.069+0400: [GC (Allocation Failure) 1642M->1528M(4096M), 0.021 secs]
2025-09-30T23:17:59.577+0400: [GC (Allocation Failure) 1672M->1235M(4096M), 0.029 secs]
2025-09-30T23:18:00.085+0400: [GC (Allocation Failure) 1702M->1461M(4096M), 0.014 secs]
2025-09-30T23:18:01.101+0400: [Full GC (System.gc()) 1762M->776M(4096M), 0.159 secs]
2025-09-30T23:18:02.111+0400: [GC (Allocation Failure) 1838M->1625M(4096M), 0.041 secs]
2025-09-30T23:18:02.112+0400: [GC (Allocation Failure) 1838M->1595M(4096M), 0.011 secs]
2025-09-30T23:18:03.135+0400: [GC (Allocation Failure) 1898M->1635M(4096M), 0.022 secs]
2025-09-30T23:18:04.162+0400: [System.gc() (Allocation Failure) 1946M->5M(4096M), 0.014 secs]
2025-09-30T23:18:33.768+0400: [GC (Allocation Failure) 65M->409M(4096M), 0.028 secs]
2025-09-30T23:18:35.775+0400: [Full GC (System.gc()) 65M->409M(4096M), 0.286 secs]
2025-09-30T23:18:36.777+0400: [GC (Allocation Failure) 89M->409M(4096M), 0.007 secs]
2025-09-30T23:18:37.783+0400: [GC (Allocation Failure) 55M->409M(4096M), 0.019 secs]
2025-09-30T23:18:39.803+0400: [GC (Allocation Failure) 79M->409M(4096M), 0.010 secs]
2025-09-30T23:18:41.810+0400: [GC (Allocation Failure) 93M->409M(4096M), 0.018 secs]
2025-09-30T23:18:41.811+0400: [Full GC (System.gc()) 93M->409M(4096M), 0.297 secs]
2025-09-30T23:18:43.821+0400: [GC (Allocation Failure) 101M->409M(4096M), 0.015 secs]
2025-09-30T23:18:45.827+0400: [GC (Allocation Failure) 105M->409M(4096M), 0.016 secs]
2025-09-30T23:18:46.833+0400: [GC (Allocation Failure) 101M->409M(4096M), 0.048 secs]
2025-09-30T23:18:46.851+0400: [System.gc() (Allocation Failure) 101M->24M(4096M), 0.017 secs]
2025-09-30T23:18:47.855+0400: [GC (Allocation Failure) 42M->409M(4096M), 0.014 secs]
2025-09-30T23:18:49.868+0400: [Full GC (System.gc()) 54M->409M(4096M), 0.147 secs]
2025-09-30T23:18:51.874+0400: [GC (Allocation Failure) 78M->409M(4096M), 0.048 secs]
2025-09-30T23:18:51.875+0400: [GC (Allocation Failure) 78M->409M(4096M), 0.011 secs]
2025-09-30T23:18:53.884+0400: [GC (Allocation Failure) 95M->409M(4096M), 0.015 secs]
2025-09-30T23:18:55.892+0400: [GC (Allocation Failure) 107M->409M(4096M), 0.035 secs]
2025-09-30T23:18:56.899+0400: [Full GC (System.gc()) 116M->409M(4096M), 0.254 secs]
2025-09-30T23:18:57.905+0400: [GC (Allocation Failure) 121M->409M(4096M), 0.023 secs]
2025-09-30T23:18:59.915+0400: [GC (Allocation Failure) 122M->409M(4096M), 0.014 secs]
2025-09-30T23:19:01.926+0400: [GC (Allocation Failure) 151M->409M(4096M), 0.019 secs]
2025-09-30T23:19:01.927+0400: [GC (Allocation Failure) 151M->409M(4096M), 0.013 secs]
2025-09-30T23:19:01.941+0400: [System.gc() (Allocation Failure) 151M->35M(4096M), 0.014 secs]
2025-09-30T23:19:03.952+0400: [Full GC (System.gc()) 46M->409M(4096M), 0.206 secs]
2025-09-30T23:19:05.963+0400: [GC (Allocation Failure) 70M->409M(4096M), 0.018 secs]
2025-09-30T23:19:06.969+0400: [GC (Allocation Failure) 92M->409M(4096M), 0.010 secs]
2025-09-30T23:19:07.975+0400: [GC (Allocation Failure) 97M->409M(4096M), 0.029 secs]
2025-09-30T23:19:09.989+0400: [GC (Allocation Failure) 104M->409M(4096M), 0.022 secs]
2025-09-30T23:19:11.998+0400: [Full GC (System.gc()) 120M->409M(4096M), 0.219 secs]
2025-09-30T23:19:11.998+0400: [GC (Allocation Failure) 120M->409M(4096M), 0.039 secs]
2025-09-30T23:19:14.001+0400: [GC (Allocation Failure) 133M->409M(4096M), 0.011 secs]
2025-09-30T23:19:16.013+0400: [GC (Allocation Failure) 136M->409M(4096M), 0.015 secs]
2025-09-30T23:19:17.020+0400: [GC (Allocation Failure) 134M->409M(4096M), 0.033 secs]
2025-09-30T23:19:17.034+0400: [System.gc() (Allocation Failure) 134M->46M(4096M), 0.014 secs]
2025-09-30T23:19:18.036+0400: [Full GC (System.gc()) 64M->409M(4096M), 0.248 secs]
2025-09-30T23:19:20.048+0400: [GC (Allocation Failure) 60M->409M(4096M), 0.022 secs]
2025-09-30T23:19:22.059+0400: [GC (Allocation Failure) 98M->409M(4096M), 0.019 secs]
2025-09-30T23:19:22.060+0400: [GC (Allocation Failure) 98M->409M(4096M), 0.023 secs]
2025-09-30T23:19:24.072+0400: [GC (Allocation Failure) 98M->409M(4096M), 0.021 secs]
2025-09-30T23:19:26.081+0400: [Full GC (System.gc()) 91M->409M(4096M), 0.272 secs]
2025-09-30T23:19:27.085+0400: [GC (Allocation Failure) 125M->409M(4096M), 0.019 secs]
2025-09-30T23:19:28.091+0400: [GC (Allocation Failure) 161M->409M(4096M), 0.016 secs]
2025-09-30T23:19:30.095+0400: [GC (Allocation Failure) 179M->409M(4096M), 0.018 secs]
2025-09-30T23:19:32.107+0400: [GC (Allocation Failure) 158M->409M(4096M), 0.012 secs]
2025-09-30T23:19:32.108+0400: [Full GC (System.gc()) 158M->409M(4096M), 0.157 secs]
2025-09-30T23:19:32.124+0400: [System.gc() (Allocation Failure) 158M->50M(4096M), 0.016 secs]
2025-09-30T23:19:34.135+0400: [GC (Allocation Failure) 50M->409M(4096M), 0.015 secs]
2025-09-30T23:19:36.142+0400: [GC (Allocation Failure) 54M->409M(4096M), 0.013 secs]
2025-09-30T23:19:37.145+0400: [GC (Allocation Failure) 54M->409M(4096M), 0.022 secs]
2025-09-30T23:19:38.151+0400: [GC (Allocation Failure) 56M->409M(4096M), 0.017 secs]
2025-09-30T23:19:40.160+0400: [Full GC (System.gc()) 110M->409M(4096M), 0.150 secs]
2025-09-30T23:19:42.170+0400: [GC (Allocation Failure) 102M->409M(4096M), 0.011 secs]
2025-09-30T23:19:42.171+0400: [GC (Allocation Failure) 102M->409M(4096M), 0.044 secs]
2025-09-30T23:19:44.182+0400: [GC (Allocation Failure) 144M->409M(4096M), 0.016 secs]
2025-09-30T23:19:46.190+0400: [GC (Allocation Failure) 140M->409M(4096M), 0.021 secs]
2025-09-30T23:19:47.196+0400: [Full GC (System.gc()) 117M->409M(4096M), 0.111 secs]
2025-09-30T23:19:47.220+0400: [System.gc() (Allocation Failure) 117M->69M(4096M), 0.023 secs]
2025-09-30T23:19:48.226+0400: [GC (Allocation Failure) 87M->409M(4096M), 0.018 secs]
2025-09-30T23:19:50.235+0400: [GC (Allocation Failure) 131M->409M(4096M), 0.018 secs]
2025-09-30T23:19:52.243+0400: [GC (Allocation Failure) 118M->409M(4096M), 0.036 secs]
2025-09-30T23:19:52.245+0400: [GC (Allocation Failure) 118M->409M(4096M), 0.023 secs]
2025-09-30T23:19:54.250+0400: [Full GC (System.gc()) 117M->409M(4096M), 0.156 secs]
2025-09-30T23:19:56.261+0400: [GC (Allocation Failure) 148M->409M(4096M), 0.015 secs]
2025-09-30T23:19:57.268+0400: [GC (Allocation Failure) 153M->409M(4096M), 0.019 secs]
2025-09-30T23:19:58.274+0400: [GC (Allocation Failure) 174M->409M(4096M), 0.006 secs]
2025-09-30T23:20:00.282+0400: [GC (Allocation Failure) 165M->409M(4096M), 0.046 secs]
2025-09-30T23:20:02.293+0400: [Full GC (System.gc()) 156M->409M(4096M), 0.114 secs]
2025-09-30T23:20:02.293+0400: [GC (Allocation Failure) 156M->409M(4096M), 0.024 secs]
2025-09-30T23:20:02.316+0400: [System.gc() (Allocation Failure) 156M->80M(4096M), 0.022 secs]
2025-09-30T23:20:04.324+0400: [GC (Allocation Failure) 120M->409M(4096M), 0.039 secs]
2025-09-30T23:20:06.334+0400: [GC (Allocation Failure) 97M->409M(4096M), 0.009 secs]
2025-09-30T23:20:07.341+0400: [GC (Allocation Failure) 119M->409M(4096M), 0.010 secs]
2025-09-30T23:20:08.347+0400: [Full GC (System.gc()) 141M->409M(4096M), 0.194 secs]
2025-09-30T23:20:10.358+0400: [GC (Allocation Failure) 121M->409M(4096M), 0.012 secs]
2025-09-30T23:20:12.369+0400: [GC (Allocation Failure) 163M->409M(4096M), 0.008 secs]
2025-09-30T23:20:12.370+0400: [GC (Allocation Failure) 165M->409M(4096M), 0.023 secs]
2025-09-30T23:20:14.381+0400: [GC (Allocation Failure) 146M->409M(4096M), 0.012 secs]
2025-09-30T23:20:16.389+0400: [Full GC (System.gc()) 188M->409M(4096M), 0.287 secs]
2025-09-30T23:20:17.395+0400: [GC (Allocation Failure) 152M->409M(4096M), 0.039 secs]
2025-09-30T23:20:17.419+0400: [System.gc() (Allocation Failure) 152M->91M(4096M), 0.023 secs]
2025-09-30T23:20:18.425+0400: [GC (Allocation Failure) 111M->409M(4096M), 0.019 secs]
2025-09-30T23:20:20.430+0400: [GC (Allocation Failure) 155M->409M(4096M), 0.007 secs]
2025-09-30T23:20:22.438+0400: [GC (Allocation Failure) 115M->409M(4096M), 0.048 secs]
2025-09-30T23:20:22.440+0400: [Full GC (System.gc()) 115M->409M(4096M), 0.204 secs]
2025-09-30T23:20:24.449+0400: [GC (Allocation Failure) 159M->409M(4096M), 0.005 secs]
2025-09-30T23:20:26.460+0400: [GC (Allocation Failure) 127M->409M(4096M), 0.010 secs]
2025-09-30T23:20:27.467+0400: [GC (Allocation Failure) 147M->409M(4096M), 0.018 secs]
2025-09-30T23:20:28.472+0400: [GC (Allocation Failure) 171M->409M(4096M), 0.017 secs]
2025-09-30T23:20:30.484+0400: [Full GC (System.gc()) 142M->409M(4096M), 0.239 secs]
2025-09-30T23:20:32.494+0400: [GC (Allocation Failure) 186M->409M(4096M), 0.006 secs]
2025-09-30T23:20:32.495+0400: [GC (Allocation Failure) 186M->409M(4096M), 0.015 secs]
2025-09-30T23:20:32.519+0400: [System.gc() (Allocation Failure) 186M->102M(4096M), 0.023 secs]
2025-09-30T23:20:34.528+0400: [GC (Allocation Failure) 144M->409M(4096M), 0.026 secs]
2025-09-30T23:20:36.539+0400: [GC (Allocation Failure) 186M->409M(4096M), 0.015 secs]
2025-09-30T23:20:37.546+0400: [Full GC (System.gc()) 127M->409M(4096M), 0.196 secs]
2025-09-30T23:20:38.549+0400: [GC (Allocation Failure) 149M->409M(4096M), 0.041 secs]
2025-09-30T23:20:40.557+0400: [GC (Allocation Failure) 195M->409M(4096M), 0.010 secs]
2025-09-30T23:20:42.562+0400: [GC (Allocation Failure) 165M->409M(4096M), 0.010 secs]
2025-09-30T23:20:42.563+0400: [GC (Allocation Failure) 165M->409M(4096M), 0.042 secs]
2025-09-30T23:20:44.577+0400: [Full GC (System.gc()) 147M->409M(4096M), 0.216 secs]
2025-09-30T23:20:46.583+0400: [GC (Allocation Failure) 187M->409M(4096M), 0.013 secs]
2025-09-30T23:20:47.588+0400: [GC (Allocation Failure) 209M->409M(4096M), 0.014 secs]
2025-09-30T23:20:47.597+0400: [System.gc() (Allocation Failure) 209M->114M(4096M), 0.009 secs]
2025-09-30T23:20:48.617+0400: [System.gc() (Allocation Failure) 152M->5M(4096M), 0.015 secs]
2025-09-30T23:21:43.984+0400: [GC (Allocation Failure) 150M->409M(4096M), 0.012 secs]
2025-09-30T23:21:45.996+0400: [GC (Allocation Failure) 25M->409M(4096M), 0.024 secs]
2025-09-30T23:21:46.998+0400: [Full GC (System.gc()) 37M->409M(4096M), 0.153 secs]
2025-09-30T23:21:48.004+0400: [GC (Allocation Failure) 32M->409M(4096M), 0.005 secs]
2025-09-30T23:21:50.007+0400: [GC (Allocation Failure) 70M->409M(4096M), 0.016 secs]
2025-09-30T23:21:52.017+0400: [GC (Allocation Failure) 51M->409M(4096M), 0.013 secs]
2025-09-30T23:21:52.018+0400: [GC (Allocation Failure) 51M->409M(4096M), 0.013 secs]
2025-09-30T23:21:54.029+0400: [Full GC (System.gc()) 62M->409M(4096M), 0.207 secs]
2025-09-30T23:21:56.040+0400: [GC (Allocation Failure) 81M->409M(4096M), 0.021 secs]
2025-09-30T23:21:57.046+0400: [GC (Allocation Failure) 94M->409M(4096M), 0.024 secs]
2025-09-30T23:21:57.066+0400: [System.gc() (Allocation Failure) 94M->24M(4096M), 0.019 secs]
2025-09-30T23:21:58.067+0400: [GC (Allocation Failure) 42M->409M(4096M), 0.021 secs]
2025-09-30T23:22:00.077+0400: [GC (Allocation Failure) 79M->409M(4096M), 0.028 secs]
2025-09-30T23:22:02.084+0400: [Full GC (System.gc()) 82M->409M(4096M), 0.260 secs]
2025-09-30T23:22:02.085+0400: [GC (Allocation Failure) 82M->409M(4096M), 0.014 secs]
2025-09-30T23:22:04.087+0400: [GC (Allocation Failure) 89M->409M(4096M), 0.022 secs]
2025-09-30T23:22:06.097+0400: [GC (Allocation Failure) 110M->409M(4096M), 0.017 secs]
2025-09-30T23:22:07.103+0400: [GC (Allocation Failure) 111M->409M(4096M), 0.006 secs]
2025-09-30T23:22:08.109+0400: [Full GC (System.gc()) 110M->409M(4096M), 0.274 secs]
2025-09-30T23:22:10.119+0400: [GC (Allocation Failure) 128M->409M(4096M), 0.013 secs]
2025-09-30T23:22:12.128+0400: [GC (Allocation Failure) 110M->409M(4096M), 0.022 secs]
2025-09-30T23:22:12.129+0400: [GC (Allocation Failure) 110M->409M(4096M), 0.023 secs]
2025-09-30T23:22:12.149+0400: [System.gc() (Allocation Failure) 110M->35M(4096M), 0.019 secs]
2025-09-30T23:22:14.159+0400: [GC (Allocation Failure) 49M->409M(4096M), 0.015 secs]
2025-09-30T23:22:16.162+0400: [Full GC (System.gc()) 72M->409M(4096M), 0.170 secs]
2025-09-30T23:22:17.169+0400: [GC (Allocation Failure) 94M->409M(4096M), 0.015 secs]
2025-09-30T23:22:18.174+0400: [GC (Allocation Failure) 93M->409M(4096M), 0.007 secs]
2025-09-30T23:22:20.185+0400: [GC (Allocation Failure) 99M->409M(4096M), 0.015 secs]
2025-09-30T23:22:22.197+0400: [GC (Allocation Failure) 97M->409M(4096M), 0.017 secs]
2025-09-30T23:22:22.198+0400: [Full GC (System.gc()) 97M->409M(4096M), 0.128 secs]
2025-09-30T23:22:24.209+0400: [GC (Allocation Failure) 113M->409M(4096M), 0.006 secs]
2025-09-30T23:22:26.218+0400: [GC (Allocation Failure) 119M->409M(4096M), 0.033 secs]
2025-09-30T23:22:27.224+0400: [GC (Allocation Failure) 131M->409M(4096M), 0.018 secs]
2025-09-30T23:22:27.245+0400: [System.gc() (Allocation Failure) 131M->47M(4096M), 0.020 secs]
2025-09-30T23:22:28.250+0400: [GC (Allocation Failure) 65M->409M(4096M), 0.006 secs]
2025-09-30T23:22:30.265+0400: [Full GC (System.gc()) 103M->409M(4096M), 0.218 secs]
2025-09-30T23:22:32.277+0400: [GC (Allocation Failure) 122M->409M(4096M), 0.018 secs]
2025-09-30T23:22:32.278+0400: [GC (Allocation Failure) 122M->409M(4096M), 0.013 secs]
2025-09-30T23:22:34.284+0400: [GC (Allocation Failure) 147M->409M(4096M), 0.044 secs]
2025-09-30T23:22:36.289+0400: [GC (Allocation Failure) 142M->409M(4096M), 0.016 secs]
